"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Nissan Micra DIG-T 86 kW (117 CV) E6D S&S N-TEC","","5,9","5,9","133,0","133,0"
"Nissan Micra DIG-T 86 kW (117 CV) E6D S&S Orange Vibes","","5,9","5,9","133,0","133,0"
"Nissan Micra DIG-T 86 kW (117 CV) E6D S&S Red Soul","","5,9","5,9","133,0","133,0"
"Nissan Micra DIG-T 86 KW (117 CV) N-Style","","5,9","5,9","133,0","133,0"
"Nissan Micra DIG-T 86 kW (117CV) Acenta","","5,9","5,9","133,0","133,0"
"Nissan Micra DIG-T 86 kW (117CV) E6D S&S Moonlight","","5,9","5,9","133,0","133,0"
"Nissan Micra DIG-T 86 kW (117CV) N-Connecta","","5,9","5,9","133,0","133,0"
"Nissan Micra DIG-T 86 kW (117CV) N-Sport","","5,9","5,9","133,0","133,0"
"Nissan Micra DIG-T 86 kW (117CV) Tekna","","5,9","5,9","133,0","133,0"
"Nissan Micra IG-T 66kW (90CV) S&S ACENTA","","6,0","6,0","137,0","137,0"
"Nissan Micra IG-T 66kW (90CV) S&S N-CONNECTA","","6,0","6,0","137,0","137,0"
"Nissan Micra IG-T 66kW (90CV) S&S TEKNA","","6,0","6,0","137,0","137,0"
"Nissan Micra IG-T 66kW (90CV) S&S VISIA+","","6,0","6,0","137,0","137,0"
"Nissan Micra IG-T 74 kW (100 CV) CVT N-Style","","6,5","6,5","146,0","146,0"
"Nissan Micra IG-T 74 kW (100 CV) E6D S&S CVT Energy Touch","","6,5","6,5","146,0","146,0"
"Nissan Micra IG-T 74 kW (100 CV) E6D S&S CVT Lifestyle","","6,5","6,5","146,0","146,0"
"Nissan Micra IG-T 74 kW (100 CV) E6D S&S CVT Moonlight","","6,5","6,5","146,0","146,0"
"Nissan Micra IG-T 74 kW (100 CV) E6D S&S CVT N-TEC","","6,4","6,4","146,0","146,0"
"Nissan Micra IG-T 74 kW (100 CV) E6D S&S CVT Orange Vibes","","6,5","6,5","146,0","146,0"
"Nissan Micra IG-T 74 kW (100 CV) E6D S&S CVT Red Soul","","6,5","6,5","146,0","146,0"
"Nissan Micra IG-T 74 kW (100 CV) E6D S&S Energy Touch","","5,9","5,9","133,0","133,0"
"Nissan Micra IG-T 74 kW (100 CV) E6D S&S Lifestyle","","5,9","5,9","133,0","133,0"
"Nissan Micra IG-T 74 kW (100 CV) E6D S&S Moonlight","","5,9","5,9","133,0","133,0"
"Nissan Micra IG-T 74 kW (100 CV) E6D S&S N-TEC","","5,9","5,9","133,0","133,0"
"Nissan Micra IG-T 74 kW (100 CV) E6D S&S Orange Vibes","","5,9","5,9","133,0","133,0"
"Nissan Micra IG-T 74 kW (100 CV) E6D S&S Red Soul","","5,9","5,9","133,0","133,0"
"Nissan Micra IG-T 74 kW (100 CV) N-Style","","5,9","5,9","133,0","133,0"
"Nissan Micra IG-T 74 kW (100 CV) S&S CVT Acenta","","6,2","6,2","141,0","141,0"
"Nissan Micra IG-T 74 kW (100 CV) S&S CVT N-Connecta","","6,5","6,5","145,0","145,0"
"Nissan Micra IG-T 74 kW (100 CV) S&S CVT N-Sport","","6,6","6,6","149,0","149,0"
"Nissan Micra IG-T 74 kW (100 CV) S&S CVT Tekna","","6,5","6,5","146,0","146,0"
"Nissan Micra IG-T 74 kW (100 CV) S&S CVT Visia+","","6,3","6,3","141,0","141,0"
"Nissan Micra IG-T 74 kW (100 CV) S&S MT Acenta","","5,6","5,6","128,0","128,0"
"Nissan Micra IG-T 74 kW (100 CV) S&S MT N-Connecta","","5,7","5,7","129,0","129,0"
"Nissan Micra IG-T 74 kW (100 CV) S&S MT N-Sport","","5,8","5,8","132,0","132,0"
"Nissan Micra IG-T 74 kW (100 CV) S&S MT Tekna","","5,9","5,9","133,0","133,0"
"Nissan Micra IG-T 74 kW (100 CV) S&S MT Visia+","","5,5","5,5","126,0","126,0"
"Nissan Micra N-Design 1.0 IG-T 68kW (92 CV) S&S E6D-Full 5MT","","5,5","5,5","124,7","124,7"
"Nissan Micra N-Design 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT","","6,2","6,2","140,4","140,4"
"Nissan Micra N-Sport 1.0 IG-T 68kW (92 CV) S&S E6D-Full 5MT","","5,7","5,7","129,9","129,9"
"Nissan Micra N-Sport 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT","","6,4","6,4","145,9","145,9"
"Nissan Micra Tekna 1.0 IG-T 68kW (92 CV) S&S E6D-Full 5MT","","5,5","5,5","124,8","124,8"
"Nissan Micra Tekna 1.0 IG-T 68kW (92 CV) S&S E6D-Full 5MT  - Llanta aleacion 17","","5,7","5,7","129,5","129,5"
"Nissan Micra Tekna 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT","","6,2","6,2","140,5","140,5"
"Nissan Micra Tekna 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT - Llanta aleacion 17","","6,4","6,4","145,5","145,5"
"Nissan Micra VISIA 1.0 IG-T 68kW (92 CV) S&S E6D-Full 5MT","","5,4","5,4","123,0","123,0"
"Nissan Micra VISIA 1.0 IG-T 68kW (92 CV) S&S E6D-Full 5MT (Rueda rep. temp.)","","5,5","5,5","123,4","123,4"
"Nissan Nuevo Qashqai DIG-T E6D 103 KW (140CV) Mild Hybrid 12V MT ACENTA","","6,3","6,3","143,0","143,0"
"Nissan Nuevo Qashqai DIG-T E6D 103 KW (140CV) Mild Hybrid 12V MT N-CONNECTA","","6,4","6,4","144,0","144,0"
"Nissan Nuevo Qashqai DIG-T E6D 103 KW (140CV) Mild Hybrid 12V MT PREMIERE EDITION","","6,4","6,4","145,0","145,0"
"Nissan Nuevo Qashqai DIG-T E6D 103 KW (140CV) Mild Hybrid 12V MT TEKNA","","6,4","6,4","145,0","145,0"
"Nissan Nuevo Qashqai DIG-T E6D 103 KW (140CV) Mild Hybrid 12V MT VISIA","","6,3","6,3","143,0","143,0"
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V MT  TEKNA","","6,4","6,4","145,0","145,0"
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V MT  TEKNA+","","6,5","6,5","146,0","146,0"
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic 4WD N-CONNECTA","","6,9","6,9","155,0","155,0"
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic 4WD TEKNA","","6,9","6,9","156,0","156,0"
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic 4WD TEKNA+","","7,0","7,0","157,0","157,0"
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic ACENTA","","6,3","6,3","142,0","142,0"
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic N-CONNECTA","","6,4","6,4","144,0","144,0"
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic PREMIERE EDITION","","6,4","6,4","145,0","145,0"
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic TEKNA","","6,4","6,4","144,0","144,0"
"Nissan Nuevo Qashqai DIG-T E6D 117 KW (160CV) Mild Hybrid 12V Xtronic TEKNA+","","6,4","6,4","144,0","144,0"
"Nissan NV250 Furgón 2pl 1.5dCi 59 kW (80 CV) L1H1 COMFORT","","5,6","5,6","147,0","147,0"
"Nissan NV250 Furgón 2pl 1.5dCi 59 kW (80 CV) L1H1 ÓPTIMA","","5,6","5,6","146,0","146,0"
"Nissan NV250 Furgón 2pl 1.5dCi 59 kW (80 CV) L1H1 PROFESIONAL","","5,5","5,5","145,0","145,0"
"Nissan NV250 Furgón 2pl 1.5dCi 70 kW (95 CV) L2H1 COMFORT","","5,9","5,9","155,0","155,0"
"Nissan NV250 Furgón 2pl 1.5dCi 70 kW (95CV) L1H1 COMFORT","","5,6","5,6","148,0","148,0"
"Nissan NV250 Furgón 2pl 1.5dCi 70 kW (95CV) L1H1 ÓPTIMA","","5,6","5,6","148,0","148,0"
"Nissan NV250 Furgón 2pl 1.5dCi 70 kW (95CV) L2H1 ÓPTIMA","","5,9","5,9","154,0","154,0"
"Nissan NV250 Furgón 2pl 1.5dCi 85 kW (115 CV) L1H1 COMFORT","","5,6","5,6","147,0","147,0"
"Nissan NV250 Furgón 2pl 1.5dCi 85 kW (115 CV) L1H1 ÓPTIMA","","5,6","5,6","147,0","147,0"
"Nissan NV250 Furgón 2pl 1.5dCi 85 kW (115 CV) L2H1 COMFORT","","5,9","5,9","154,0","154,0"
"Nissan NV250 Furgón 2pl 1.5dCi 85 kW (115 CV) L2H1 ÓPTIMA","","5,8","5,8","153,0","153,0"
"Nissan NV250 Furgón 3pl 1.5dCi 59 kW (80 CV) L1H1 COMFORT","","5,6","5,6","147,0","147,0"
